,group_code,food_group,cod_item,food_description,group_eng,desc_eng
893,10,Carnes,7806201,CARNE MOIDA DE FRANGO,Meat,CHICKEN MILLED MEAT
894,10,Carnes,8579281,TEMPURA DE CAMARAO,Meat,TEMPURE OF SHRIMP
895,10,Carnes,7113402,TORNEDOR BOVINO,Meat,BOVINE TORNEDOR
896,10,Carnes,7705901,KANI KAMA,Meat,KANI KAMA
897,10,Carnes,7274101,POLVO,Meat,OCTOPUS
898,10,Carnes,8579088,CAMARAO NA ABOBORA / MORANGA,Meat,SHRIMP IN PUMPKIN / STRAWBERRY
899,10,Carnes,8579230,POLPETTONE / POLPETONE,Meat,POLPETTONE / POLPETONE
900,10,Carnes,7113501,VITELA,Meat,CALF
901,10,Carnes,8579078,CAMARAO COM CATUPIRY,Meat,SHRIMP WITH CATUPIRY
902,10,Carnes,8579123,CASQUINHA DE SIRI,Meat,SIRI CASE
903,10,Carnes,8579142,FILE DE PEIXE AO CREME,Meat,FISH FILE WITH CREAM
904,10,Carnes,8579154,FRANGO OU GALINHA NO TUCUPI,Meat,CHICKEN OR CHICKEN IN TUCUPI
905,10,Carnes,8579168,LAGARTO RECHEADO COM LINGUICA,Meat,LIZARD STUFFED WITH LANGUAGE
906,10,Carnes,8506405,MOQUECA / MUQUECA DE FRUTOS DO MAR,Meat,MOQUECA / MUQUECA OF FRUIT SEA
907,10,Carnes,7706001,SALMAO EM CONSERVA,Meat,CONSERVED SALMON
908,10,Carnes,7112502,CORDEIRO,Meat,LAMB
909,10,Carnes,7267104,LAGOSTIM,Meat,LAGOSTIM
910,10,Carnes,8579141,FILE DE PEIXE A PARMEGIANA,Meat,PARMEGGIANA FISH FILET
911,10,Carnes,8579151,FRANGO OU GALINHA DE CABIDELA,Meat,CHICKEN OR CHICKEN CHICKEN
912,10,Carnes,8579159,FRICASSE DE CARNE MOIDA,Meat,MEAT FRICASSE
913,10,Carnes,8579166,JARDINEIRA DE LEGUMES COM CARNE,Meat,VEGETABLE GARDEN WITH MEAT
914,10,Carnes,8579175,LINGUA BOVINA RECHEADA COM LEGUMES,Meat,BOVINE LANGUAGE STUFFED WITH VEGETABLES
915,10,Carnes,8579190,MATAMBRE RECHEADO,Meat,MATAMBRE STUFFED
916,10,Carnes,7105001,ORELHA SUINA FRESCA,Meat,FRESH SWINE EAR
917,10,Carnes,8579290,XINXIM DE BOFE,Meat,BOFE XINXIM
918,10,Carnes,7806002,"MARRECO, CARNE NAO ESPECIFICADO",Meat,"MARRECO, BEEF NOT SPECIFIED"
919,10,Carnes,7100607,PAULISTA,Meat,PAULISTA
920,10,Carnes,7103403,QUARTO SUINO,Meat,SWINE ROOM
921,10,Carnes,7105801,MOCOTO DE CAPRINO,Meat,CAPRINO MOCOTO
922,10,Carnes,7281401,FRUTOS DO MAR,Meat,SEAFOOD
923,10,Carnes,7100502,CABECA DE LOMBO (CARNE BOVINA),Meat,LUMBO HEAD (BEEF)
924,10,Carnes,7702402,PASTA DE PRESUNTO EM CONSERVA,Meat,PRESERVED HAM PASTE
925,11,Ovos,7803301,OVO DE GALINHA,Eggs,CHICKEN'S EGG
926,11,Ovos,7803501,OVO DE CODORNA,Eggs,QUAIL EGG
927,11,Ovos,8506501,OMELETE,Eggs,OMELET
928,11,Ovos,7807101,OVO CLARA,Eggs,LIGHT EGG
929,11,Ovos,8506505,OMELETE COM LEGUMES,Eggs,OMELETTE WITH VEGETABLES
930,11,Ovos,7807301,OVOS MEXIDOS,Eggs,SCRAMBLED EGGS
931,11,Ovos,8506509,OMELETE COM QUEIJO E PRESUNTO,Eggs,OMELETTE WITH CHEESE AND HAM
932,11,Ovos,7807401,OVOS MOLES,Eggs,SOFT EGGS
933,11,Ovos,7807201,OVO GEMA,Eggs,EGG GEM
934,11,Ovos,8506502,TORTILHA,Eggs,TORTILLA
935,11,Ovos,8506503,OMELETE COM CARNE,Eggs,OMELETTE WITH MEAT
936,11,Ovos,8506511,OVO BENEDICT,Eggs,BENEDICT EGG
937,12,Laticínios,8500506,VITAMINA DE ABACATE,Dairy products,AVOCADO VITAMIN
938,12,Laticínios,7900101,LEITE DE VACA INTEGRAL,Dairy products,WHOLE COW'S MILK
939,12,Laticínios,7900601,LEITE EM PO INTEGRAL,Dairy products,FULL MILK POWDER
940,12,Laticínios,7902403,QUEIJO RALADO,Dairy products,GRATED CHEESE
941,12,Laticínios,7901201,IOGURTE DE QUALQUER SABOR,Dairy products,YOGHURT OF ANY TASTE
942,12,Laticínios,7903901,IOGURTE DE QUALQUER SABOR LIGHT,Dairy products,YOGHURT OF ANY FLAVOR LIGHT
943,12,Laticínios,7901204,IOGURTE NATURAL,Dairy products,NATURAL YOGURT
944,12,Laticínios,7980101,KEFIR,Dairy products,KEFIR
945,12,Laticínios,7903601,LEITE DE VACA DESNATADO,Dairy products,SKIMMED COW'S MILK
946,12,Laticínios,7900201,LEITE DE VACA FRESCO,Dairy products,FRESH COW'S MILK
947,12,Laticínios,7903702,LEITE DE VACA SEMIDESNATADO,Dairy products,SEMI-SWIMMED COW'S MILK
948,12,Laticínios,7901304,LEITE FERMENTADO,Dairy products,FERMENTED MILK
949,12,Laticínios,7903801,LEITE NAO ESPECIFICADO PASTEURIZADO,Dairy products,PASTEURIZED MILK NOT SPECIFIED
950,12,Laticínios,7980001,LEITE SEM LACTOSE,Dairy products,MILK WITHOUT LACTOSE
951,12,Laticínios,8502301,"MINGAU (FUBA, AVEIA, FARINHA, ETC)",Dairy products,"MINGAU (FUBA, OATS, FLOUR, ETC)"
952,12,Laticínios,6500108,MINGAU DE ARROZ,Dairy products,RICE MINGAU
953,12,Laticínios,6500616,MINGAU DE MAIZENA,Dairy products,MINGAU DE MAIZENA
954,12,Laticínios,6500614,MINGAU DE MILHO,Dairy products,CORN PORRIDGE
955,12,Laticínios,7902005,QUEIJO DE COALHO,Dairy products,CURD CHEESE
956,12,Laticínios,7901705,QUEIJO DE COLONIA,Dairy products,COLONY CHEESE
957,12,Laticínios,7901801,QUEIJO MUZARELLA,Dairy products,MUZARELLA CHEESE
958,12,Laticínios,7903001,QUEIJO NAO ESPECIFICADO,Dairy products,NOT SPECIFIED CHEESE
959,12,Laticínios,7901701,QUEIJO PRATO,Dairy products,CHEESE PLATE
960,12,Laticínios,7902901,REQUEIJAO,Dairy products,CREAM CHEESE
961,12,Laticínios,8500501,VITAMINA,Dairy products,VITAMIN
962,12,Laticínios,8500510,VITAMINA DE FRUTA COM LEITE E CEREAL,Dairy products,FRUIT VITAMIN WITH MILK AND CEREAL
963,12,Laticínios,8500505,VITAMINA DE MAMAO,Dairy products,MAMAO VITAMIN
964,12,Laticínios,8500508,VITAMINA MISTA,Dairy products,MIXED VITAMIN
965,12,Laticínios,7901001,CREME DE LEITE,Dairy products,MILK CREAM
966,12,Laticínios,7901303,BEBIDA LACTEA,Dairy products,DAIRY BEVERAGE
967,12,Laticínios,7901401,COALHADA,Dairy products,CURD
968,12,Laticínios,7904001,IOGURTE DE QUALQUER SABOR DIET,Dairy products,YOGHURT OF ANY DIET TASTE
969,12,Laticínios,7901203,IOGURTE DESNATADO,Dairy products,LOW-FAT YOGURT
970,12,Laticínios,7900801,LEITE EM PO,Dairy products,POWDERED MILK
971,12,Laticínios,7900710,LEITE EM PO DESNATADO,Dairy products,SKIM POWDERED MILK
972,12,Laticínios,6500617,MINGAU DE NESTON,Dairy products,NESTON'S MINGAU
973,12,Laticínios,6500105,MUCILON,Dairy products,MUCILON
974,12,Laticínios,7901803,MUSSARELA / MUCARELA,Dairy products,MUSSARELA / MUCARELA
975,12,Laticínios,7902001,QUEIJO DE MINAS,Dairy products,MINES CHEESE
976,12,Laticínios,7906501,REQUEIJAO LIGHT,Dairy products,REQUEIJAO LIGHT
977,12,Laticínios,8500503,VITAMINA DE BANANA,Dairy products,BANANA SMOOTHIE
978,12,Laticínios,7901301,YAKULT DE QUALQUER SABOR,Dairy products,YAKULT OF ANY FLAVOR
979,12,Laticínios,7901809,QUEIJO DE BUFALA,Dairy products,BUFALA CHEESE
980,12,Laticínios,7905104,QUEIJO MUSSARELA / MUCARELA LIGHT,Dairy products,CHEESE MUSSARELA / MUCARELA LIGHT
981,12,Laticínios,8500504,VITAMINA DE BANANA COM AVEIA,Dairy products,BANANA VITAMIN WITH OATS
982,12,Laticínios,8500509,VITAMINA DE MACA,Dairy products,MACA VITAMIN
983,12,Laticínios,8500507,VITAMINA DE MORANGO,Dairy products,STRAWBERRY VITAMIN
984,12,Laticínios,7901703,QUEIJO COLONIAL,Dairy products,COLONIAL CHEESE
985,12,Laticínios,6500801,CREMOGEMA,Dairy products,CREMOGEMA
986,12,Laticínios,7903201,NATA DOCE OU SALGADA,Dairy products,SWEET OR SALTED CREAM
987,12,Laticínios,7902008,QUEIJO CANASTRA,Dairy products,CANASTRA CHEESE
988,12,Laticínios,7902003,QUEIJO DE MANTEIGA,Dairy products,BUTTER CHEESE
989,12,Laticínios,7901901,QUEIJO DE REINO,Dairy products,KINGDOM CHEESE
990,12,Laticínios,7906401,QUEIJO POLENGUINHO LIGHT,Dairy products,LIGHT POLISHED CHEESE
991,12,Laticínios,7902501,QUEIJO PROVOLONE,Dairy products,PROVOLONE CHEESE
992,12,Laticínios,7902201,QUEIJO RICOTA,Dairy products,RICOTTA CHEESE
993,12,Laticínios,7902902,QUEIJO CREMOSO,Dairy products,CREAM CHEESE
994,12,Laticínios,7906005,QUEIJO DE COALHO LIGHT,Dairy products,LIGHT CURD CHEESE
995,12,Laticínios,7906001,QUEIJO DE MINAS LIGHT,Dairy products,LIGHT MINES CHEESE
996,12,Laticínios,7902801,QUEIJO POLENGUINHO,Dairy products,POLISHED CHEESE
997,12,Laticínios,7906201,QUEIJO RICOTA LIGHT,Dairy products,RICOTA LIGHT CHEESE
998,12,Laticínios,7900301,LEITE DE CABRA,Dairy products,GOAT MILK
999,12,Laticínios,7902004,QUECHIMIA,Dairy products,QUECHIMIA
1000,12,Laticínios,7906601,QUEIJO NAO ESPECIFICADO LIGHT,Dairy products,LIGHT NOT SPECIFIED CHEESE
1001,12,Laticínios,7905901,QUEIJO PRATO LIGHT,Dairy products,LIGHT CHEESE
1002,12,Laticínios,8500511,VITAMINA DE MANGA,Dairy products,MANGO VITAMIN
1003,12,Laticínios,7901807,MUSSARELA / MUCARELA DE BUFALA,Dairy products,MUSSARELLA / MUCARELAU BUFALA
1004,12,Laticínios,6500615,MINGAU DE CHOCOLATE,Dairy products,CHOCOLATE MINGAU
1005,12,Laticínios,6500101,CREME DE ARROZ,Dairy products,RICE CREAM
1006,12,Laticínios,7903301,QUEIJO GORGONZOLA,Dairy products,GORGONZOLA
1007,12,Laticínios,7905601,CREME DE LEITE LIGHT,Dairy products,LIGHT MILK CREAM
1008,12,Laticínios,7905103,MUSSARELA / MUCARELA LIGHT,Dairy products,MUSSARELA / MUCARELA LIGHT
1009,13,Doces,6906602,ACUCAR,Candy,SUGAR
1010,13,Doces,6900821,ACHOCOLATADO EM PO,Candy,CHOCOLATE POWDER
1011,13,Doces,6901701,GELATINA DE QUALQUER SABOR,Candy,GELATINE OF ANY FLAVOR
1012,13,Doces,6902601,PUDIM DE QUALQUER SABOR,Candy,PUDDING OF ANY FLAVOR
1013,13,Doces,6901602,MEL,Candy,HONEY
1014,13,Doces,6901801,ADOCANTE ARTIFICIAL,Candy,ARTIFICIAL SWEETENER
1015,13,Doces,6914003,ADOCANTE LIQUIDO LIGHT,Candy,LIQUID SWEETENER LIGHT
1016,13,Doces,6900603,BALA,Candy,BULLET
1017,13,Doces,6907201,BARRA DE CEREAIS,Candy,CEREAL BAR
1018,13,Doces,6900702,BARRA DE CHOCOLATE,Candy,CHOCOLATE BAR
1019,13,Doces,6900901,BOMBOM DE QUALQUER MARCA,Candy,BOMBOM OF ANY BRAND
1020,13,Doces,6903601,BRIGADEIRO,Candy,CHOCOLAT BALL
1021,13,Doces,8501903,CANJICA,Candy,HOMINY
1022,13,Doces,8507601,CHOCOLATE,Candy,CHOCOLATE
1023,13,Doces,6900801,CHOCOLATE EM PO DE QUALQUER MARCA,Candy,CHOCOLATE POWDER OF ANY BRAND
1024,13,Doces,6900703,"CHOCOLATE, TABLETE NAO ESPECIFICADO",Candy,"CHOCOLATE, NOT SPECIFIED TABLET"
1025,13,Doces,6900710,"CHOCOLATE, TABLETE, AO LEITE",Candy,"CHOCOLATE, TABLET, MILK"
1026,13,Doces,8006102,CREPE / PANQUECA DOCE,Candy,CREPE / SWEET PANCAKE
1027,13,Doces,6901201,DOCE DE FRUTAS EM PASTA DE QUALQUER SABOR,Candy,SWEET FRUIT IN PASTE OF ANY FLAVOR
1028,13,Doces,6904301,DOCE DE LEITE,Candy,MILK CREAM
1029,13,Doces,6916401,DOCES (CONFEITARIA) NAO ESPECIFICADO,Candy,CANDY (CANDY) NOT SPECIFIED
1030,13,Doces,6901211,GOIABADA,Candy,GUAVA PASTE
1031,13,Doces,7900901,LEITE CONDENSADO,Candy,CONDENSED MILK
1032,13,Doces,6907501,MILK SHAKE,Candy,MILK SHAKE
1033,13,Doces,6901002,MOUSSE,Candy,MOUSSE
1034,13,Doces,6904202,PAVE DE QUALQUER SABOR,Candy,PAVE OF ANY FLAVOR
1035,13,Doces,6915302,PUDIM DE CHOCOLATE,Candy,CHOCOLATE PUDDING
1036,13,Doces,6915304,PUDIM DE LEITE,Candy,MILK PUDDING
1037,13,Doces,6903901,QUEIJADINHA,Candy,QUEIJADINHA
1038,13,Doces,6907401,RABANADA,Candy,FRENCH TOAST
1039,13,Doces,6904601,SCHIMIER  / CHIMIA DE FRUTA (EXCETO DE CANA),Candy,SCHIMIER / FRUIT CHIMIA (EXCEPT CANE)
1040,13,Doces,6900501,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO,Candy,ICE CREAM OF ANY INDUSTRIALIZED TASTE
1041,13,Doces,6900701,TABLETE DE CHOCOLATE,Candy,CHOCOLATE TABLET
1042,13,Doces,6901501,MELADO,Candy,MELADO
1043,13,Doces,6900304,ACUCAR MASCAVO,Candy,BROWN SUGAR
1044,13,Doces,6906001,ARROZ-DOCE,Candy,SWEET RICE
1045,13,Doces,6900616,BALA DE GOMA,Candy,GUM BULLET
1046,13,Doces,6900601,CHICLETES,Candy,CHICLETS
1047,13,Doces,6900714,"CHOCOLATE, TABLETE, MEIO AMARGO",Candy,"CHOCOLATE, TABLET, HALF BITTER"
1048,13,Doces,6902910,CUSCUZ COM LEITE,Candy,CUSCUS WITH MILK
1049,13,Doces,6980001,DOCE DE ABOBORA,Candy,SWEET PUMPKIN
1050,13,Doces,6901101,GELEIA DE MOCOTO,Candy,MOCOTO JELLY
1051,13,Doces,6904807,"GELINHO, SACOLE",Candy,"ICE CREAM, BAG"
1052,13,Doces,6904204,LEITE GELEIFICADO,Candy,FRESH MILK
1053,13,Doces,6916501,MACA DO AMOR,Candy,LOVE APPLE
1054,13,Doces,6902004,MERENGUE,Candy,MERINGUE
1055,13,Doces,8501902,MUNGUNZA,Candy,MUNGUNZÁ
1056,13,Doces,6903203,PACOCA,Candy,PEANUT CANDY
1057,13,Doces,6900502,PICOLE DE QUALQUER SABOR INDUSTRIALIZADO,Candy,PICOLE OF ANY INDUSTRIALIZED TASTE
1058,13,Doces,8500938,PIZZA DOCE DE QUALQUER SABOR,Candy,SWEET PIZZA OF ANY FLAVOR
1059,13,Doces,6900401,RAPADURA,Candy,RAPADURA
1060,13,Doces,6900904,TRUFA,Candy,TRUFFLE
1061,13,Doces,6900617,BALA DE FRUTA,Candy,FRUIT BULLET
1062,13,Doces,6903701,BOMBA DE QUALQUER TIPO,Candy,PUMP OF ANY KIND
1063,13,Doces,6903101,COCADA,Candy,COCADA
1064,13,Doces,8013801,CROISSANT COM RECHEIO DOCE,Candy,CROISSANT WITH SWEET FILLING
1065,13,Doces,6904802,DIN DIN,Candy,DIN DIN
1066,13,Doces,6903201,DOCE DE AMENDOIM,Candy,SWEET PEANUT
1067,13,Doces,6901231,DOCE DE BANANA EM PASTA,Candy,BANANA SWEET IN PASTE
1068,13,Doces,6903802,DOCE DE MASSA FOLHADA,Candy,SWEET PASTA LEAF
1069,13,Doces,6903001,MARIA MOLE,Candy,MARIA MOLE
1070,13,Doces,6912801,MILK SHAKE DIET,Candy,MILK SHAKE DIET
1071,13,Doces,6905801,OVO DE PASCOA,Candy,EASTER EGG
1072,13,Doces,6915310,PUDIM FLAN,Candy,FLAN
1073,13,Doces,6900507,SORVETE DE PALITO,Candy,STRAWBERRY ICE CREAM
1074,13,Doces,6914002,ADOCANTE EM PO LIGHT,Candy,SWEETENER IN PO LIGHT
1075,13,Doces,6901301,DOCE DE FRUTAS EM CALDA DE QUALQUER SABOR,Candy,SWEET FRUIT IN BRUCE OF ANY FLAVOR
1076,13,Doces,6913901,GELATINA DE QUALQUER SABOR LIGHT / DIET,Candy,GELATINE OF ANY FLAVOR LIGHT / DIET
1077,13,Doces,6903205,PACOQUINHA DE AMENDOIM,Candy,PEANUT PACKAGE
1078,13,Doces,6901240,BANANADA,Candy,BANANADA
1079,13,Doces,6901001,GELEIA DE FRUTAS DE QUALQUER MARCA OU SABOR,Candy,FRUIT JELLY OF ANY BRAND OR FLAVOR
1080,13,Doces,6907001,ACUCAR LIGHT,Candy,ACUCAR LIGHT
1081,13,Doces,6912501,BARRA DE CEREAIS DIET,Candy,DIET CEREAL BAR
1082,13,Doces,6907203,BARRA DE CEREAIS DOCE,Candy,SWEET CEREAL BAR
1083,13,Doces,8006108,CREPE / PANQUECA DE NUTELLA,Candy,NUTELLA CREPE / PANCAKE
1084,13,Doces,6902902,CUSCUZ DE TAPIOCA,Candy,TAPIOCA CUSCUZ
1085,13,Doces,6902607,DANETTE PUDIM,Candy,DANETTE PUDIM
1086,13,Doces,6910701,DOCE DE FRUTAS EM BARRA OU PASTA LIGHT,Candy,SWEET FRUIT IN BAR OR LIGHT PASTE
1087,13,Doces,6910605,GELEIA DE FRUTAS LIGHT,Candy,LIGHT FRUIT JELLY
1088,13,Doces,8507701,GEMADA,Candy,FLIP
1089,13,Doces,6900610,JUJUBA,Candy,JUJUBE
1090,13,Doces,7900903,LEITE BEIJINHO,Candy,BEIJINHO MILK
1091,13,Doces,6916601,MARRON GLACE,Candy,MARRON GLACE
1092,13,Doces,6902209,MARSHMALLOW,Candy,MARSHMALLOW
1093,13,Doces,6904302,MUMU,Candy,MUMU
1094,13,Doces,6905606,NUTELLA,Candy,NUTELLA
1095,13,Doces,6913103,PACOCA DIET,Candy,PACOCA DIET
1096,13,Doces,6901203,PASTA DE AMENDOIM,Candy,PEANUT BUTTER
1097,13,Doces,6903202,PE DE MOLEQUE,Candy,PE MOLEQUE
1098,13,Doces,6915306,PUDIM DE PAO,Candy,BREAD PUDDING
1099,13,Doces,6904105,QUINDIM,Candy,QUINDIM
1100,13,Doces,6501515,SAGU DE TAPIOCA,Candy,SAGU DE TAPIOCA
1101,13,Doces,6902301,SCHIMIER  / CHIMIA DE CANA,Candy,SCHIMIER / CHIMIA DE CANA
1102,13,Doces,8080103,TAPIOCA DOCE RECHEADA,Candy,FILLED SWEET TAPIOCA
1103,13,Doces,6910321,ACHOCOLATADO EM PO DIET,Candy,ACHOCOLATED IN PO DIET
1104,13,Doces,6910221,ACHOCOLATADO EM PO LIGHT,Candy,ACHOCOLATED IN PO LIGHT
1105,13,Doces,6900301,ACUCAR DEMERARA,Candy,RAW SUGAR
1106,13,Doces,6915602,BANANA CARAMELADA,Candy,BANANA CARAMELADA
1107,13,Doces,6904104,CACAROLA ITALIANA,Candy,ITALIAN CASSEROLE
1108,13,Doces,6905001,CHURRO,Candy,BBQ
1109,13,Doces,8501906,CURAU DE MILHO,Candy,CURAU CORN
1110,13,Doces,6902911,CUSCUZ COM LEITE DE COCO,Candy,CUSCUS WITH COCONUT MILK
1111,13,Doces,6901209,FIGADA,Candy,FIGURE
1112,13,Doces,6910601,GELEIA DE FRUTAS DE QUALQUER MARCA OU SABOR LIGHT,Candy,FRUIT JELLY OF ANY BRAND OR LIGHT FLAVOR
1113,13,Doces,6901206,MARMELADA,Candy,MARMALADE
1114,13,Doces,6904801,PICOLE ENSACADO,Candy,PACKED PICOLE
1115,13,Doces,6910002,BARRA DE CHOCOLATE LIGHT,Candy,LIGHT CHOCOLATE BAR
1116,13,Doces,6915902,CALDA DE CHOCOLATE,Candy,CHOCOLATE SYRUP
1117,13,Doces,6904205,CHANDELE DE QUALQUER SABOR,Candy,CHANDELE OF ANY FLAVOR
1118,13,Doces,8501904,CURAU,Candy,CURAU
1119,13,Doces,6915905,EXTRATO DE MALTE,Candy,MALT EXTRACT
1120,13,Doces,6907901,GELEIA DIET,Candy,DIET JELLY
1121,13,Doces,6917001,PASTEL DE NATA,Candy,CREAM PASTEL
1122,13,Doces,6900607,PIRULITO,Candy,LOLLIPOP
1123,13,Doces,6914901,SORVETE A BASE DE IOGURTE,Candy,Yogurt based ice cream
1124,13,Doces,6903209,AMENDOIM ACHOCOLATADO,Candy,FLAVORED PEANUTS
1125,13,Doces,6912502,BARRA DE CEREAIS DOCE DIET,Candy,SWEET DIET CEREAL BAR
1126,13,Doces,8006105,CREPE / PANQUECA DE FRUTA COM ACUCAR E CANELA,Candy,FRUIT CREPE / PANCAKE WITH SUGAR AND CINNAMON
1127,13,Doces,6910604,GELEIA LIGHT,Candy,LIGHT JELLY
1128,13,Doces,6905603,IOIO CREME (CHOCOLATE EM CREME),Candy,IOIO CREME (CHOCOLATE IN CREAM)
1129,13,Doces,8006103,CREPE / PANQUECA DE CHOCOLATE,Candy,CHOCOLATE CREPE / PANCAKE
1130,13,Doces,6904201,DOCE A BASE DE LEITE,Candy,SWEET MILK BASE
1131,13,Doces,6915801,CAJUZINHO,Candy,CONDENSED MILK DESSERT WITH CASHEWS
1132,13,Doces,6900711,"CHOCOLATE, TABLETE, AO LEITE, RECHEADO",Candy,"CHOCOLATE, TABLET, MILK, STUFFED"
1133,13,Doces,8006107,CREPE / PANQUECA DE GELEIA,Candy,JELLY CREPE / PANCAKE
1134,13,Doces,6903204,TORRAO DE AMENDOIM,Candy,PEANUT ROAST
1135,13,Doces,6980101,DELICIA DE ABACAXI,Candy,DELICIA DE PINEAPPLE
1136,13,Doces,6916901,PASTEL COM RECHEIO DOCE,Candy,SWEET FILLED PASTEL
1137,13,Doces,8579266,SAGU AO VINHO TINTO,Candy,RED WINE SAGU
1138,13,Doces,6900712,"CHOCOLATE, TABLETE, BRANCO",Candy,"CHOCOLATE, TABLET, WHITE"
1139,13,Doces,6913001,COCADA DIET,Candy,COCADA DIET
1140,13,Doces,6902701,MANJAR,Candy,BREAKFAST
1141,13,Doces,6915001,SORVETE DE CASQUINHA / CONE,Candy,ICE CREAM / CONE ICE CREAM
1142,13,Doces,6904203,AMBROSIA,Candy,AMBROSIA
1143,13,Doces,8013701,CHEESECAKE,Candy,CHEESECAKE
1144,13,Doces,6913801,DOCE A BASE DE LEITE DIET,Candy,SWEET MILK BASE DIET
1145,13,Doces,6901401,DOCE DE FRUTAS CRISTALIZADO DE QUALQUER SABOR,Candy,CRYSTALLIZED FRUIT FRUIT OF ANY FLAVOR
1146,13,Doces,6900818,OVOMALTINE,Candy,OVOMALTINE
1147,13,Doces,6915308,PUDIM DE SORVETE,Candy,ICE CREAM PUDDING
1148,13,Doces,6900819,OVOMALTINE EM PO,Candy,OVOMALTINE IN PO
1149,13,Doces,6908501,SUSPIRO,Candy,SIGH
1150,13,Doces,6915603,BANANA FLAMBADA,Candy,FLAMBED BANANA
1151,13,Doces,6915702,BANANINHA COM CHOCOLATE,Candy,BANANINHA WITH CHOCOLATE
1152,13,Doces,6904101,DOCE A BASE DE OVOS,Candy,SWEET EGG BASE
1153,13,Doces,6901224,MARIOLA,Candy,MARIOLA
1154,13,Doces,6904804,CHUPE CHUPE,Candy,CHUPE CHUPE
1155,13,Doces,6905901,TORRONE,Candy,TORRONE
1156,13,Doces,6900605,DROPS,Candy,DROPS
1157,13,Doces,6900604,CARAMELO (BALA),Candy,CARAMEL (BULLET)
1158,13,Doces,6915101,SORVETE SUNDAE,Candy,SUNDAE ICE CREAM
1159,13,Doces,6900706,CONFETE,Candy,CONFETTI
1160,13,Doces,6900609,GOMA DE MASCAR,Candy,BUBBLE GUM
1161,13,Doces,8013303,PROFITEROLES (COM RECHEIO E COBERTURA DE CHOCOLATE),Candy,PROFITEROLES (WITH CHOCOLATE FILLING AND COVERAGE)
1162,13,Doces,6903207,AMENDOIM CARAMELIZADO,Candy,CARAMELIZED PEANUTS
1163,13,Doces,6900615,BALA DE COCO,Candy,COCONUT CANDY
1164,13,Doces,6910102,BARRA DE CHOCOLATE DIET,Candy,DIET CHOCOLATE BAR
1165,13,Doces,6903801,MIL FOLHAS,Candy,A THOUSAND SHEETS
1166,13,Doces,6903102,QUEBRA QUEIXO,Candy,BREAKING CHIN
1167,13,Doces,6900713,"CHOCOLATE, TABLETE, BRANCO, RECHEADO",Candy,"CHOCOLATE, TABLET, WHITE, STUFFED"
1168,13,Doces,6901204,PESSEGADA,Candy,Peach
1169,13,Doces,6909901,CHICLETE DIET,Candy,DIET CHICLET
1170,13,Doces,6910702,DOCE DE FRUTAS EM PASTA LIGHT,Candy,SWEET FRUIT IN LIGHT PASTE
1171,13,Doces,6909601,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO LIGHT,Candy,ICE CREAM OF ANY INDUSTRIALIZED FLAVOR LIGHT
1172,13,Doces,6917301,TOUCINHO DO CEU,Candy,TOUCINHO DO CEU
1173,13,Doces,6900403,BATIDA (RAPADURA),Candy,BEAT (RAPADURE)
1174,13,Doces,6900606,PASTILHA,Candy,TABLET
1175,13,Doces,6909701,SORVETE DE QUALQUER SABOR INDUSTRIALIZADO DIET,Candy,ICE CREAM OF ANY INDUSTRIALIZED TASTE DIET
1176,13,Doces,6916201,DOCE ARABE,Candy,SWEET ARABE
1177,13,Doces,6903002,BABA DE MOCA,Candy,GIRL SPIT
1178,13,Doces,6900716,"CHOCOLATE, TABLETE, RECHEADO NAO ESPECIFICADO",Candy,"CHOCOLATE, TABLET, FILLED NOT SPECIFIED"
1179,13,Doces,8006104,CREPE / PANQUECA DE DOCE DE LEITE,Candy,CREPE / PANCAKE OF SWEET MILK
1180,13,Doces,6916801,OLHO DE SOGRA,Candy,EYE-IN BLOWER
1181,13,Doces,6915904,"CALDA SABOR FRUTA (MORANGO, ETC)",Candy,"FRUIT SAUCE (STRAWBERRY, ETC)"
1182,13,Doces,6916101,CREME BRULE,Candy,BRULE CREAM
1183,13,Doces,6908001,DOCE DE FRUTAS DIET,Candy,DIET FRUIT SWEET
1184,13,Doces,6900402,ALFENIM DE CANA,Candy,CANE ALFENIM
1185,13,Doces,6911301,DOCE DE LEITE DIET,Candy,SWEET MILK DIET
1186,13,Doces,6905804,KINDER OVO,Candy,KINDER EGG
1187,14,Óleos e gorduras,7901602,MARGARINA COM OU SEM SAL,Oil and fat,MARGARINA WITH OR WITHOUT SALT
1188,14,Óleos e gorduras,8400101,AZEITE DE OLIVA,Oil and fat,OLIVE OIL
1189,14,Óleos e gorduras,7004301,MAIONESE (MOLHO),Oil and fat,MAYONNAISE (SAUCE)
1190,14,Óleos e gorduras,7901501,MANTEIGA COM OU SEM SAL,Oil and fat,BUTTER WITH OR WITHOUT SALT
1191,14,Óleos e gorduras,7700101,AZEITONA,Oil and fat,OLIVE
1192,14,Óleos e gorduras,8101005,BACON,Oil and fat,BACON
1193,14,Óleos e gorduras,7907101,MANTEIGA COM OU SEM SAL LIGHT,Oil and fat,BUTTER WITH OR WITHOUT LIGHT SALT
1194,14,Óleos e gorduras,7901505,MANTEIGA DE GARRAFA,Oil and fat,BOTTLE BUTTER
